d_sample,gauss_sigma,stack,cell,n_steps,n_lstm_layers,n_lstm_units_1,n_lstm_units_2,activation_output_layer,n_epochs,optimizer,lr,metric,num_repeat,d_t,theory_model,loss_funcs,lambda_mse,lambda_soc,feature_indices,feature_range_cur_low,feature_range_cur_high,feature_range_charge_low,feature_range_charge_high,feature_range_volt_low,feature_range_volt_high,boundary_cur_low,boundary_cur_high,boundary_charge_low,boundary_charge_high,boundary_voltage_low,boundary_voltage_high,seed,experiment_name,method,input_features,model_save_path,results_path,n_features,use_case_1_rmse,use_case_1_mae,use_case_2_rmse,use_case_2_mae,use_case_3_rmse,use_case_3_mae,avg_rmse,avg_mae,results_folder
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510075402/model,../../../models/experiments/all_but_loss_params_config/20240510075402/results,4,6.705428586254507,5.620731666564943,6.11566616281372,5.186939094912685,11.628786288931778,8.522032265663144,8.149960346000002,6.443234342380258,../models/experiments/all_but_loss_params_config/20240510075402
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,pretrain,['current'],../../../models/experiments/all_but_loss_params_config/20240510141150/model,../../../models/experiments/all_but_loss_params_config/20240510141150/results,1,22.598278991068955,21.5107655029297,28.396496029801234,25.121737814257248,25.122538216199622,21.742883529663086,25.37243774568994,22.791795615616678,../models/experiments/all_but_loss_params_config/20240510141150
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510052111/model,../../../models/experiments/all_but_loss_params_config/20240510052111/results,4,3.903037688548331,3.5945599759419857,3.2718319248587666,2.767948548716937,11.944188973706801,8.272577463388442,6.373019529037966,4.878361996015788,../models/experiments/all_but_loss_params_config/20240510052111
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510053724/model,../../../models/experiments/all_but_loss_params_config/20240510053724/results,4,10.76939531297517,10.408510078430186,4.628053778407751,4.005432887538779,9.27887579793334,7.518869363069542,8.225441629772087,7.310937443012836,../models/experiments/all_but_loss_params_config/20240510053724
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,data_baseline,['current'],../../../models/experiments/all_but_loss_params_config/20240510004048/model,../../../models/experiments/all_but_loss_params_config/20240510004048/results,1,22.472358572240818,21.501775691986097,28.017379634109687,24.623907043087893,36.454910669030255,35.30860116958619,28.98154962512692,27.144761301553398,../models/experiments/all_but_loss_params_config/20240510004048
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510130849/model,../../../models/experiments/all_but_loss_params_config/20240510130849/results,2,20.46994326588285,20.083053857167577,13.199476170840162,11.793002350714925,12.005211937148156,11.615739523172385,15.224877124623722,14.497265243684962,../models/experiments/all_but_loss_params_config/20240510130849
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,['current'],../../../models/experiments/all_but_loss_params_config/20240510115038/model,../../../models/experiments/all_but_loss_params_config/20240510115038/results,1,7.813467312521518,7.552419307708753,8.720843713181717,8.306285508678819,9.507413025701624,8.158778822422034,8.68057468380162,8.005827879603203,../models/experiments/all_but_loss_params_config/20240510115038
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510043325/model,../../../models/experiments/all_but_loss_params_config/20240510043325/results,3,19.115093577116863,19.03471051661175,9.149028287829081,8.211745635617179,15.541686350044245,12.916197501420983,14.601936071663395,13.387551217883304,../models/experiments/all_but_loss_params_config/20240510043325
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510144629/model,../../../models/experiments/all_but_loss_params_config/20240510144629/results,4,6.8270612036177,6.3842433853150045,7.180706760138826,6.204388580322324,3.515118740892047,2.901671766042706,5.840962234882858,5.1634345772266785,../models/experiments/all_but_loss_params_config/20240510144629
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510115404/model,../../../models/experiments/all_but_loss_params_config/20240510115404/results,4,13.709648853015418,13.630144228617363,8.147297702392061,7.434171526508953,11.210033645200118,8.348654780387887,11.022326733535865,9.804323511838069,../models/experiments/all_but_loss_params_config/20240510115404
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,hybrid,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510150009/model,../../../models/experiments/all_but_loss_params_config/20240510150009/results,2,8.310523840592346,7.017128419240319,4.501620631543442,4.047848554426688,15.126669065495392,14.046975283622748,9.31293784587706,8.370650752429919,../models/experiments/all_but_loss_params_config/20240510150009
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510034920/model,../../../models/experiments/all_but_loss_params_config/20240510034920/results,2,24.776905978611264,24.661387870788587,15.207484563427258,13.169085984999139,20.693419939502476,18.412463574409493,20.225936827180334,18.74764581006574,../models/experiments/all_but_loss_params_config/20240510034920
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510110832/model,../../../models/experiments/all_but_loss_params_config/20240510110832/results,4,5.887901141642487,5.09296198018398,8.76002355007783,7.4090366375830765,9.387669200796484,8.603837563991554,8.011864630838934,7.03527872725287,../models/experiments/all_but_loss_params_config/20240510110832
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,data_baseline,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510131415/model,../../../models/experiments/all_but_loss_params_config/20240510131415/results,2,22.64041509914955,22.397424807230646,14.878898944240074,12.043220911948923,19.17292855572008,17.466106175184258,18.897414199703235,17.30225063145461,../models/experiments/all_but_loss_params_config/20240510131415
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510015302/model,../../../models/experiments/all_but_loss_params_config/20240510015302/results,3,21.214703651969813,20.817444274902357,15.105770747008817,14.002443572628897,16.4826182801489,14.887748866081246,17.60103089304251,16.569212237870833,../models/experiments/all_but_loss_params_config/20240510015302
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510125439/model,../../../models/experiments/all_but_loss_params_config/20240510125439/results,3,13.852301558090373,13.477448087056493,4.954166562645774,4.252130184173588,4.600594594694984,3.9772687458992086,7.802354238477044,7.23561567237643,../models/experiments/all_but_loss_params_config/20240510125439
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,data_baseline,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510002235/model,../../../models/experiments/all_but_loss_params_config/20240510002235/results,4,14.335704876919268,14.158812305450454,6.28226918086423,5.093182119554094,15.49847121308535,12.256759004592887,12.038815090289617,10.502917809865812,../models/experiments/all_but_loss_params_config/20240510002235
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,all_but_loss_params_config,pretrain,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510014358/model,../../../models/experiments/all_but_loss_params_config/20240510014358/results,4,9.278135958902004,9.010508319854747,4.675507549407907,4.0308968863949115,6.372007255505615,5.188771280050273,6.775216921271841,6.076725495433311,../models/experiments/all_but_loss_params_config/20240510014358
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,hybrid,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510113450/model,../../../models/experiments/all_but_loss_params_config/20240510113450/results,4,8.679436048555699,8.4436715431214,12.15635591630965,10.441614624761817,5.477553074827391,5.009286518096913,8.771115013230913,7.964857561993377,../models/experiments/all_but_loss_params_config/20240510113450
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510041340/model,../../../models/experiments/all_but_loss_params_config/20240510041340/results,4,14.100372809680046,13.965011220296237,7.962171297429659,6.774075903123455,7.158222368134031,6.838867156505577,9.740255491747911,9.192651426641758,../models/experiments/all_but_loss_params_config/20240510041340
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510055817/model,../../../models/experiments/all_but_loss_params_config/20240510055817/results,4,2.9726392428439175,2.489737271158335,3.949360617094992,2.865834378735693,4.678183114815483,4.352300371517703,3.8667276582514645,3.235957340470577,../models/experiments/all_but_loss_params_config/20240510055817
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510151823/model,../../../models/experiments/all_but_loss_params_config/20240510151823/results,3,5.110223833091864,4.803905841016454,6.019731596598021,5.2993255699914235,10.578125786265863,10.247885696261706,7.236027071985251,6.783705702423195,../models/experiments/all_but_loss_params_config/20240510151823
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510151928/model,../../../models/experiments/all_but_loss_params_config/20240510151928/results,4,5.682105706202598,5.4300163986035015,6.355197883204922,5.60062078621244,11.613683802327506,11.372561088614223,7.8836624639116755,7.4677327578100545,../models/experiments/all_but_loss_params_config/20240510151928
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,all_but_loss_params_config,residual,"['current', 'charge']",../../../models/experiments/all_but_loss_params_config/20240510154148/model,../../../models/experiments/all_but_loss_params_config/20240510154148/results,2,4.010344623526197,3.126762770658943,4.281743135175647,3.421856138952052,4.331535322223392,4.113856824601018,4.207874360308412,3.554158578070671,../models/experiments/all_but_loss_params_config/20240510154148
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol']",../../../models/experiments/all_but_loss_params_config/20240510103540/model,../../../models/experiments/all_but_loss_params_config/20240510103540/results,3,18.91316272527085,18.392726212819426,18.59110292880128,16.796222050574546,19.797541255278006,19.353794215917592,19.100602303116712,18.18091415977052,../models/experiments/all_but_loss_params_config/20240510103540
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,all_but_loss_params_config,residual,['current'],../../../models/experiments/all_but_loss_params_config/20240510122927/model,../../../models/experiments/all_but_loss_params_config/20240510122927/results,1,1.567300404616439,1.2863707621164502,3.368843887927524,2.739356800960605,5.880583180103232,5.315126876212311,3.6055758242157316,3.1136181464297885,../models/experiments/all_but_loss_params_config/20240510122927
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,all_but_loss_params_config,architecture,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510072151/model,../../../models/experiments/all_but_loss_params_config/20240510072151/results,4,3.865702015064129,2.8997103055319604,11.074447682273693,10.519000046022466,22.010372052220802,21.378594695329674,12.316840583186208,11.599101682294702,../models/experiments/all_but_loss_params_config/20240510072151
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,2.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,all_but_loss_params_config,residual,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/all_but_loss_params_config/20240510055406/model,../../../models/experiments/all_but_loss_params_config/20240510055406/results,4,1.2919217612422274,0.859203721440049,3.7488293047391608,3.035561925927215,5.09720179415206,4.343683005281547,3.3793176200444823,2.746149550882937,../models/experiments/all_but_loss_params_config/20240510055406
